us-last-year.txt
topic nr: 0
police 0.00460639048089
know 0.00393763920702
work 0.00356441014152
show 0.0032039043257
life 0.00288942741245
think 0.00275145274795
want 0.00274824558952
family 0.00258848085374
woman 0.00256530517894
officer 0.00255745471377
topic nr: 1
game 0.00608109642097
play 0.00421688692166
team 0.00378473832743
season 0.00355494063313
back 0.00319952201135
state 0.00304148440448
know 0.00289959765074
player 0.00251823805093
show 0.00241852445328
week 0.00240196609358
topic nr: 2
work 0.00356865482112
state 0.00328728177035
company 0.00318946734158
know 0.00286201515562
many 0.00257796456683
think 0.00243448858129
need 0.00241422913378
even 0.00234563821431
world 0.00217726684688
want 0.002176615816
topic nr: 3
state 0.0071513004132
trump 0.00532251106429
school 0.00307466418354
clinton 0.00306565065788
report 0.00290331412685
police 0.0028643848236
county 0.00255891309421
right 0.00246860091669
court 0.00242673749947
work 0.00238262960903
