jm-last-year.txt
k=7
topic nr: 0
jamaica 0.0105676419674
please 0.00871597561082
song 0.00655311900845
music 0.00561475474933
love 0.00553139595911
reggae 0.00549314366497
house 0.00538238997565
always 0.0051635354133
event 0.00506708895757
work 0.00476684156434
topic nr: 1
jamaica 0.0107148988521
minister 0.0105610055781
ministry 0.0090873447055
service 0.00827106676799
high 0.00648411058004
development 0.0062469143205
kingston 0.00623929465328
school 0.00594061514974
please 0.00459619162247
provide 0.00447979422651
topic nr: 2
police 0.0145063721168
man 0.0109786056703
tell 0.00878964491987
school 0.00758767511186
please 0.00631182896987
child 0.00599124404342
student 0.00572158734984
community 0.00546780982031
court 0.00493192291291
person 0.00458690719916
topic nr: 3
please 0.0118533076153
jamaica 0.00905705190498
child 0.00742325232328
house 0.00688075589299
since 0.00682137469333
possible 0.00542714671312
however 0.00512783667434
story 0.00499203287559
hard 0.00493615482275
write 0.00488450775978
topic nr: 4
please 0.0163394276694
jamaica 0.0113345242032
address 0.00789563706836
business 0.00681002719744
however 0.00667344690678
house 0.00663328766618
tax 0.00613520350517
post 0.00606704126232
reader 0.00605030509387
rule 0.00601943146967
topic nr: 5
woman 0.00976050531558
west 0.00863475198011
win 0.00827663344615
team 0.00745894963134
party 0.00698301589416
game 0.00697046879475
indies 0.00653094122382
cricket 0.00643771049798
jamaica 0.00616398871776
world 0.00614490368473
topic nr: 6
health 0.0121037124378
public 0.00731004840713
cent 0.00702785936795
report 0.00678361801023
increase 0.00537061793797
please 0.0051781133447
number 0.0050064338891
jamaica 0.00455599081492
country 0.00449070031469
person 0.00413404810415
