10012760,4
10019743,5
10079779,0
10109951,6
10321934,2
10341147,6
10347032,1
10353892,6
11005591,4
13618612,5
13855217,5
13959075,1
14043594,4
14095331,4
14095948,6
14141520,6
14170627,2
14242533,5
14379267,6
14397914,5
14454365,0
14463071,0
14561391,1
14588403,5
14607063,4
14668844,6
14675973,1
14704801,6
14707360,5
14788402,2
14851091,1
14885620,4
14978931,6
14996696,6
15036375,6
15043059,1
15057347,4
1947107,4
1947470,1
1952316,5
1955708,1
7556022,6
7577617,6
7595496,4
7695685,3
7747807,5
7931819,3
7939415,2
8160823,5
8193618,4
8243952,2
8309388,5
8311455,2
8323436,1
8360550,4
8363057,2
8372760,2
8388305,2
8409512,0
8415111,5
8415179,1
8433726,0
8487790,1
8489676,2
8503013,2
8523591,2
8592630,3
8633084,4
8664898,0
8686525,5
8695244,4
8726358,2
8731108,2
8768678,2
9037940,2
9394274,6
9522930,6
9949675,4
10040150,1
10040342,6
10045786,6
10065458,5
10117053,0
10139102,4
10145801,4
10157356,6
10314749,2
13730212,2
13803105,3
13816971,4
13821291,4
13904970,6
13921930,5
13937660,5
13939582,3
14051227,6
14081000,2
14104125,0
14186136,6
14213423,2
14242531,5
14347649,6
14353637,5
14468336,4
14548135,6
14558090,4
14574353,6
14781166,6
14842152,1
14980633,1
14982178,6
15008011,1
1952405,0
1952528,1
1952583,1
1955638,1
1957930,3
7607939,6
7636710,3
7678857,6
7685649,1
7818608,4
7868234,1
8048072,6
8067982,2
8144430,4
8147412,2
8199216,4
8235716,3
8249686,2
8310132,4
8348307,4
8353083,0
8358773,2
8371857,1
8382847,0
8393160,2
8414320,0
8424414,2
8453011,5
8484087,1
8503938,0
8528310,3
8542298,2
8542299,0
8616255,1
8618026,0
8655657,2
8665617,2
8695246,0
8710658,2
8734599,2
8847638,5
8982632,5
9018800,1
9291311,1
9312722,4
9477404,0
10019822,5
10040105,0
10065183,1
10065299,2
10079971,1
10102910,1
10145943,6
10164091,0
10171519,1
10322066,1
10329305,6
11007024,6
13549753,3
13887180,3
14015429,4
14073752,1
14074335,6
14094002,6
14122828,3
14190245,3
14223543,6
14240854,0
14322321,1
14382427,6
14505470,5
14508866,0
14534490,4
14610501,1
14613526,1
14689060,0
14732298,6
14773558,5
15072392,4
1946793,6
1949419,4
1949961,1
1949975,1
1957887,2
7479986,6
7560400,3
7621645,0
7640321,2
7723208,1
7770370,1
7975325,1
8106904,1
8236715,4
8277294,0
8281930,4
8306567,2
8309424,0
8329998,2
8350230,2
8372722,2
8395931,2
8410487,2
8415147,3
8424972,1
8428771,3
8432344,2
8467795,0
8485867,0
8490589,6
8501984,1
8542358,0
8576760,0
8612269,2
8613252,0
8675632,2
8695229,0
8753728,4
8875335,2
8879062,0
9085863,6
9138344,3
9157151,0
9202169,3
9459101,2
9555511,3
9580389,1
9596836,3
9855822,6
9943097,1
10019440,0
10026826,6
10040146,3
10307985,2
10347309,3
13558128,2
13622177,0
13636480,4
13656488,3
13684333,6
13840188,6
13926743,3
13947098,3
14058020,6
14123671,2
14141480,0
14159708,2
14178367,1
14196121,6
14227903,4
14244800,4
14463063,1
14535623,1
14576211,5
14614171,0
14668048,6
14683948,6
14725523,0
14980619,2
15111060,5
1946824,0
1949819,6
7500415,0
7555123,6
7612753,4
7702557,1
7773099,6
7816928,0
7828536,1
7886085,2
7890697,1
7999513,0
8088737,0
8176647,3
8196467,6
8198403,3
8237718,3
8259923,2
8260804,5
8275391,3
8307265,4
8390304,5
8420884,5
8462161,0
8484982,0
8502000,2
8521640,5
8545222,0
8561455,0
8564967,0
8596758,5
8597529,2
8599087,0
8616181,2
8633128,2
8637947,4
8642647,2
8676550,2
8770712,1
8854976,5
8876292,4
8876304,0
8890076,6
8897069,0
9099864,6
9108344,6
9232400,2
9387759,5
9425733,6
9820052,6
9860432,0
9916857,6
9958348,6
10019616,2
10040026,1
10065546,6
10072611,2
10072682,4
10079530,1
10164230,1
10322010,0
11018178,0
11019644,2
13659971,3
13764481,6
13782277,6
13850668,6
13869450,1
13910253,3
13966779,6
14074330,4
14258884,5
14259754,0
14491519,1
14492322,5
14516375,1
14549723,5
14607066,3
14703932,5
14725579,6
14825935,6
15094950,0
1952117,6
1952366,0
1952651,4
7495533,6
7592079,6
7836311,1
8031420,1
8162913,1
8244813,2
8257871,2
8308698,0
8335415,3
8376359,2
8388242,0
8400887,0
8428136,2
8433086,3
8612261,2
8638870,0
8639778,3
8642670,0
8656600,3
8674538,0
8683272,2
8709384,5
8711342,4
8749945,2
8772705,0
8773242,5
9157154,5
9269278,5
9336642,0
9355515,6
9411324,0
9517576,5
9615782,6
9685611,2
9940446,4
10026668,1
10026758,4
10102789,1
10102843,4
10117082,4
10131556,6
10164163,2
10171341,4
10335684,2
10341352,5
13521261,5
13639168,6
13695750,1
13743327,6
13762605,1
13903966,4
14036870,6
14112906,6
14117504,1
14179445,1
14209890,4
14246260,1
14277945,0
14411648,6
14411653,6
14441660,2
14443030,0
14497537,1
14566516,4
14886933,5
14904620,0
14964042,6
15000010,1
15078362,5
15084472,6
1955162,3
1955450,0
1957975,6
7494591,4
7770397,2
7864364,4
7984230,6
8218486,0
8239563,0
8255016,3
8279250,2
8283585,5
8365854,2
8369896,6
8372766,2
8402498,2
8403496,6
8403497,0
8447004,6
8461188,1
8463214,4
8503940,6
8550478,6
8613189,2
8637049,4
8642632,2
