8710458,6
9331939,6
9380279,6
9534792,1
13732757,2
14064675,0
14472984,3
4715680,2
4715704,1
10158689,5
9106272,5
13992517,2
14929186,3
10074340,1
10098545,6
10283674,5
10283784,5
10290757,6
7530127,3
8526979,1
8735163,3
13761379,6
13766879,4
14438464,6
8375039,6
8398249,5
9720145,2
13892699,4
13937480,0
14226977,2
14275019,0
14303852,2
14821531,4
15100156,0
10173097,0
10276643,6
10337093,2
10342639,2
7749139,6
7755472,5
7766308,4
7804813,1
8166043,2
14674127,3
14677051,4
4718267,4
10081306,6
10125822,3
10296250,5
10316461,5
8725947,5
8881365,0
13805754,4
14122430,1
14124197,4
8430060,4
8448693,5
9155073,4
9213472,5
10046932,2
13475631,2
9703527,2
9898716,0
10269782,2
14274161,6
7777029,3
14923182,1
14944072,6
14994006,4
7865626,3
8164057,5
8192328,0
8212259,2
4718033,1
10088271,5
10283686,2
8550133,2
9354327,1
9465053,4
9532969,2
14091303,1
14142808,1
14469662,0
8469976,4
9136216,0
9821505,1
14255807,6
4710628,2
4710668,3
10059606,4
10173101,6
10276628,3
10342608,1
10348641,1
10348708,2
7727065,6
7844504,3
7859706,1
14787201,3
4720431,0
10362803,6
10383474,0
7494167,1
8772275,5
9354322,6
13537235,1
8240097,3
9006789,0
9236444,6
11000701,6
9800903,0
9942728,0
13922412,4
14814971,1
14960436,0
14982708,4
10111565,3
10283730,5
10316519,0
10362814,4
10369819,3
10377010,3
10388767,6
10035112,0
8147888,6
9290092,2
9483654,6
13648719,0
13744753,6
13750129,0
13784590,5
10074291,0
10194946,2
10376858,6
10377164,6
9038473,4
9159332,3
10996289,6
9657349,4
9859158,4
13873892,0
13943014,0
14410423,0
10348624,3
10355668,6
8310497,2
10098691,6
8844870,5
9087486,6
10200488,4
13743818,6
14060263,3
10283748,0
10309298,2
10388498,6
10999893,3
13944882,3
14878498,6
14892331,6
14905173,5
4713139,3
10173174,2
10251097,4
10269746,6
10283565,0
7985637,0
14632270,0
8882132,4
10052705,2
9004368,3
9431243,5
9439862,0
9550132,2
9986634,6
10095522,2
10125802,3
10132934,2
13639706,3
13714451,3
10147457,0
10153051,4
10165671,6
10173021,3
13972269,4
14005074,6
14070621,4
14590523,6
10251124,5
10276748,6
14261056,6
14890300,2
7674925,5
7929961,0
14645299,0
14726869,0
14786403,6
8815288,6
8864830,1
14102962,2
14103779,2
14476920,6
8312508,2
9173208,5
9202575,6
14294375,6
10004960,4
4710969,5
10095476,4
15125566,2
10224493,2
10153024,5
10173163,5
10383365,1
10342576,5
10355796,6
7931100,6
14645306,4
14676412,6
9025259,6
13975100,5
14857542,4
15044241,3
8798776,0
9374536,4
9378734,4
9568081,2
14491169,1
14552826,0
10111292,5
10217209,6
10231653,2
10302265,6
7517571,5
4710929,5
10262923,6
8492724,3
9518035,0
13782811,5
14038236,4
14454013,2
14610932,5
4715448,6
10021293,3
10028329,0
4720601,0
10098515,6
10283595,4
10302477,4
10342619,0
10355857,0
14297405,0
9274273,4
9278403,6
9340456,2
9475195,0
9580807,6
13579506,0
14142806,0
4715383,3
8419221,3
10067170,3
4718023,3
9635880,4
10147301,0
10158647,0
10269677,4
10323428,4
14409713,1
14962890,0
7726157,2
7777795,6
7820999,0
7909683,2
7960665,4
8081722,6
14069989,6
14124193,0
14145978,3
8462775,1
10014368,2
10014459,6
10125844,4
10200314,3
9090115,5
9097964,6
10290772,3
10302403,2
10302479,2
11006137,6
9705171,2
10362854,3
13871612,0
13892700,5
13902581,4
14391518,3
10132984,5
15067260,1
10330529,4
10337196,1
10355744,2
10355883,3
7599705,3
14677050,0
14709393,4
14788031,5
8864829,2
8904860,6
13703372,2
14114770,5
14175439,4
14440013,0
8376014,6
10004804,2
9143486,5
9896083,4
9911825,0
4715606,4
13944347,3
10316277,6
10046782,3
14292062,1
10377052,6
14971541,5
10140607,5
10165829,0
10173026,3
10262924,6
10276665,4
10323768,5
7695353,5
14787200,2
14805328,4
9413257,0
9415709,1
9483653,3
13733451,6
14024700,3
14160135,2
14603099,0
4715555,4
4720547,6
8934612,0
8952464,4
9086936,4
9097189,5
10052691,0
10096900,1
10231337,0
14204709,6
14306249,4
14336828,3
14937794,2
10295992,5
10330650,5
10355838,4
7707194,6
7887835,0
7917570,0
14793586,2
9336285,0
9413259,0
14440716,0
14574005,1
4720439,1
