10052549,6
10059737,7
10074133,2
10088201,4
10104406,6
10330698,0
10337279,4
10004977,1
10021110,7
10021387,3
10046810,0
4710990,8
4720452,6
10200479,1
10206017,9
10238554,0
10276701,9
7556478,7
7713743,9
7804814,4
8376021,6
8779067,5
8955426,4
10999891,0
9741467,2
9836961,5
13750133,4
14251016,7
14349376,8
14630354,5
14642897,4
14992047,5
15055119,6
10074370,6
10140603,5
10348606,6
10217116,2
10276689,8
7705467,8
8004521,1
8491132,2
8932834,9
8939543,6
9460462,4
9823175,2
9840627,9
13781883,9
13994496,9
14086418,5
14454012,9
14525920,4
14726041,9
14870855,7
14948214,6
15006743,9
15059317,0
10067020,0
10074098,9
10081247,4
10133218,6
10173093,1
10316278,9
10323675,2
10376896,5
10388788,4
10187627,4
10206038,1
10216944,1
10216953,1
7674912,9
7866474,5
7877350,7
7902868,7
8432791,6
8828754,4
9052686,9
13656114,2
13703329,5
9429241,9
13718255,2
13782820,6
14536024,5
14738202,2
14760795,0
14770394,8
10047085,3
10047119,0
10362808,9
10377078,9
10388766,1
4718089,3
4720386,3
10194716,4
10194888,1
10245443,1
10269649,0
7637195,0
8469973,5
9155079,0
9353454,8
13819922,9
14189423,9
14741565,5
14939598,4
10059606,5
10096929,2
10125895,9
10173079,6
10348641,6
10355788,8
7495150,4
4710850,7
4720431,9
10251162,1
10276628,2
7844504,1
7859706,3
8469976,5
8861742,6
9188142,0
13498546,0
13620889,2
13621766,9
9465053,0
9534798,6
9640272,6
14011374,3
14142808,8
14527167,9
14730645,8
15010865,4
10067167,5
10125904,6
10309215,9
10362810,1
10369844,6
7530831,1
4710749,9
10205873,4
10276648,6
7878249,0
7901683,7
7912252,7
8449392,9
8452153,3
13695318,0
13864270,8
14538782,0
10323681,1
10348741,8
10355587,7
10376886,2
10004935,3
10035308,6
7552311,2
7605415,6
8240095,6
8377797,5
8713729,7
8773849,9
9482154,9
13995199,9
14246112,9
14618049,3
10098638,1
10147605,4
10152944,9
10302466,6
10309371,1
10348610,2
4715804,8
10180586,0
10250955,1
7697086,9
7840585,1
8166689,6
8181629,6
8580442,9
8885338,7
13578736,1
13643209,7
13873891,2
13924789,3
13975681,9
14203902,4
14218777,4
14702775,5
10095535,1
10125862,7
10165710,1
10323688,6
10330726,9
10355668,0
4720448,7
10251134,0
7777025,5
7822700,9
8294187,9
8966113,9
9038473,4
9107527,2
9159332,6
10996289,0
13557776,0
9483654,1
14188850,0
14218774,4
10074326,1
10111468,6
10165791,7
10355858,0
10355861,9
10008338,9
10021117,2
4710760,1
4713346,1
4715535,9
4720430,9
10245471,9
7613190,4
7750916,1
7756416,5
7942433,5
7947221,3
7993506,0
8904207,9
9090118,7
9672924,2
9801541,9
13819924,8
13952770,0
13967297,3
14128107,9
14335992,5
14730644,9
14791289,8
15143335,2
10059813,4
10133186,5
10173078,6
10362849,0
4715451,3
10245414,8
10251099,6
10283779,5
7820164,4
8448680,7
8789779,5
9037534,5
13640612,5
9380284,1
9840631,9
13993793,3
14402553,0
14420249,1
14464926,9
14521118,8
14978575,8
10059932,0
10323696,2
10362749,6
10005003,5
10028101,7
4710965,2
10231562,9
10251218,9
10295966,9
8639403,6
8696529,0
8771298,5
9012387,0
13666033,2
9431806,2
13770164,1
13867128,9
14144360,9
14375162,1
14556181,4
14676415,1
10081331,5
10096897,8
10140452,6
10147301,9
10158722,8
10165623,2
10316589,9
10035296,6
4715383,7
7600642,9
7802358,0
7943184,9
8160602,7
8235287,8
13626096,2
9577293,3
9582566,1
14205447,2
14454014,5
14475379,0
14569749,9
14693694,7
14810885,1
14843427,6
10059700,6
10140309,8
10309451,9
10330725,0
10388567,0
10021396,6
7857781,9
7939859,7
8370514,9
