4718117,9
4718179,2
10194879,9
10245529,0
10250966,9
10342612,7
10355608,3
10383322,1
7819172,5
8197988,4
8261295,9
8509916,7
8879570,0
8919322,6
9014744,6
13714445,8
13904474,1
14127424,7
9944517,2
14203901,7
14277581,8
14730643,7
14771001,2
15012063,9
15063824,2
10004977,5
10021387,1
10041481,6
10052682,4
10074133,8
10125864,7
10133279,7
4720567,6
10187868,2
10200479,2
10238554,4
10276701,7
10290749,7
10323609,3
10330698,5
10337279,0
10348745,0
7556478,8
7713743,9
7804814,4
8376021,6
8779067,0
8955426,7
10999891,9
13943020,2
13988550,7
14164593,0
14251016,8
14349376,5
14630354,9
14642897,7
14992047,0
15055119,8
10046937,2
10152879,7
10153057,6
10165724,3
4715680,4
4717795,8
10180578,8
10262665,7
10283674,0
10342556,7
8778204,0
13865258,5
13994513,9
14164584,7
9331939,9
14536015,4
14556190,7
14557054,8
15097008,9
10014283,9
10021273,3
10067063,1
10152916,4
10187799,8
10194901,9
10206005,8
10216958,3
10217096,3
10251204,3
10342384,7
7766305,4
8377791,3
9039323,4
9133555,5
13519996,8
13805756,1
14137599,5
9331947,0
9600775,2
9988182,9
14222297,7
14509336,7
14611731,7
14689661,5
14858426,9
14924867,6
15140700,1
15140706,0
10067103,5
10158354,4
4720639,6
10269718,7
7689797,4
7716562,8
7738187,7
7786136,9
8127837,6
8371485,4
8616707,0
8793569,8
8950681,3
11025034,7
13848600,4
14771005,4
14774736,7
14821521,8
14992696,0
10004805,0
10180607,6
10187618,7
10238703,6
10309484,9
10316282,8
10355908,2
7579944,3
7707195,7
7847756,5
8109238,2
8442597,4
13534439,9
13867130,0
14117151,5
14124194,7
9821511,7
14984198,4
10052788,2
10081306,3
10173178,4
4713114,5
10180471,7
10224465,3
10269506,9
10302260,8
10342385,7
10388546,3
7749139,7
7766308,6
7804813,1
7866475,7
8020908,2
8735163,3
13640603,5
13658827,4
13766879,8
13892699,0
13924792,7
13937480,7
13956409,4
9922154,7
14205459,7
14226977,4
14275019,2
14303852,5
14438464,9
14677051,5
14942248,7
10008331,3
10095515,3
10200307,7
10316428,7
10348606,2
7705467,2
8004521,3
8491132,9
8932834,7
8939543,5
13835277,7
9460462,7
9483655,9
9600774,7
9803289,5
9840627,7
14454012,7
14525920,7
14726041,7
14870855,7
14948214,6
15006743,9
15059317,6
10041453,0
10059756,9
10147314,3
10158626,2
10187614,1
10245488,2
10296175,4
10337256,3
10355837,8
10369954,0
7711026,5
7937527,6
8110893,3
8679144,5
8949257,8
9012389,9
13659673,6
13742014,3
13985057,3
9271541,8
