lk-last-year.txt
k=13
topic nr: 0
indian 0.0125800108867
government 0.0123438486256
india 0.0108254186865
country 0.00931597271929
group 0.0084784780734
state 0.00843126128004
minister 0.00762594701376
pakistan 0.00721933501141
airline 0.00493519720465
leader 0.00487829969733
topic nr: 1
country 0.0104260164984
road 0.00632933334899
work 0.00621814565019
drug 0.00587449134028
program 0.00568852562139
minister 0.00496446623293
service 0.00472053403813
development 0.00465735794727
many 0.00451481737236
national 0.00432631116559
topic nr: 2
play 0.0139056387258
team 0.0114590975012
win 0.0102277860834
game 0.00944803301015
match 0.00914124295573
cricket 0.00882266322388
player 0.00819271080694
world 0.00692877895009
second 0.00692474960411
four 0.00636052786158
topic nr: 3
court 0.0249670362722
former 0.0133268250277
case 0.00934678314035
president 0.00732110638746
order 0.00707792230616
file 0.00684844500974
minister 0.00626390798519
state 0.00547937949448
chief 0.00504892173877
general 0.00502971220928
topic nr: 4
development 0.012094423123
country 0.011463429862
project 0.0102181668127
economic 0.0101932462599
government 0.00821965918762
minister 0.00733687630534
colombo 0.00710695337834
area 0.00634848172334
state 0.00588695507859
region 0.00549950190054
topic nr: 5
minister 0.036032686258
president 0.0178488813741
government 0.0136611924974
country 0.0110647717792
navy 0.0091662062722
visit 0.00775482811221
international 0.00677035008861
foreign 0.00635353259206
ministry 0.00628029488792
prime 0.00619972400475
topic nr: 6
police 0.0171433240296
right 0.0104528240844
government 0.0101976847416
report 0.00641902739869
investigation 0.00620608307973
president 0.00620541578484
media 0.00613350496629
political 0.00592475298948
law 0.00587206757917
arrest 0.00570408409651
topic nr: 7
tamil 0.0234075750343
war 0.0100020180903
country 0.00765322612616
ltte 0.00758861060457
us 0.00749831319323
force 0.00571423647837
india 0.00558541505505
nation 0.00540838164293
leader 0.00506640256925
man 0.00474165105711
topic nr: 8
government 0.0142715091414
country 0.00966404443023
president 0.00676893724654
state 0.00589628935185
view 0.00568386282846
us 0.00552511071057
foreign 0.00523734748132
minister 0.00393806614824
material 0.00388915527288
even 0.00387736249821
topic nr: 9
power 0.0160561010717
party 0.00784583298318
plant 0.00700468999661
president 0.00547326797031
win 0.00520329156152
vote 0.0050246365365
coal 0.00459806254821
election 0.00459429399204
trump 0.00437148458014
lead 0.00393143716118
topic nr: 10
million 0.0171098583055
bank 0.0122474157756
company 0.0107184901803
government 0.0104815018924
propose 0.00885589258308
tax 0.0083522930221
sector 0.00797614635419
market 0.00770937481567
industry 0.00751770811753
price 0.00717550630701
topic nr: 11
child 0.0164398343138
school 0.0150237313282
elephant 0.00718669703296
education 0.00678191885741
life 0.00656361740118
health 0.00655393317722
student 0.00604314123771
film 0.00533811134808
woman 0.00462985052171
girl 0.00448345407892
topic nr: 12
constitution 0.00852875258352
buddhist 0.00582616740441
science 0.00513669909271
process 0.00510856602058
government 0.00510105157237
state 0.00471071021475
view 0.00428700267892
experience 0.00413811363427
buddhism 0.0040766922559
within 0.00404974163795
